"1883","Ringinarum","125"
"1884","Rowosari","125"
"1885","Singorojo","125"
"1886","Sukorejo","125"
"1887","Weleri","125"
"1888","Bayat","126"
"1889","Cawas","126"
"1890","Ceper","126"
"1891","Delanggu","126"
"1892","Gantiwarno","126"
"1893","Jatinom","126"
"1894","Jogonalan","126"
"1895","Juwiring","126"
"1896","Kalikotes","126"
"1897","Karanganom","126"
"1898","Karangdowo","126"
"1899","Karangnongko","126"
"1900","Kebonarum","126"
"1901","Kemalang","126"
"1902","Klaten Selatan","126"
"1903","Klaten Tengah","126"
"1904","Klaten Utara","126"
"1905","Manisrenggo","126"
"1906","Ngawen","126"
"1907","Pedan","126"
"1908","Polanharjo","126"
"1909","Prambanan","126"
"1910","Trucuk","126"
"1911","Tulung","126"
"1912","Wedi","126"
"1913","Wonosari","126"
"1914","Bae","127"
"1915","Dawe","127"
"1916","Gebog","127"
"1917","Jati","127"
"1918","Jekulo","127"
"1919","Kaliwungu","127"
"1920","Kudus Kota","127"
"1921","Mejobo","127"
"1922","Undaan","127"
"1923","Bandongan","128"
"1924","Borobudur","128"
"1925","Candimulyo","128"
"1926","Dukun","128"
"1927","Grabag","128"
"1928","Kajoran","128"
"1929","Kaliangkrik","128"
"1930","Mertoyudan","128"
"1931","Mungkid","128"
"1932","Muntilan","128"
"1933","Ngablak","128"
"1934","Ngluwar","128"
"1935","Pakis","128"
"1936","Salam","128"
"1937","Salaman","128"
"1938","Sawangan","128"
"1939","Secang","128"
"1940","Srumbung","128"
"1941","Tegalrejo","128"
"1942","Tempuran","128"
"1943","Windusari","128"
"1944","Batangan","129"
"1945","Cluwak","129"
"1946","Dukuhseti","129"
"1947","Gabus","129"
"1948","Gembong","129"
"1949","Gunungwungkal","129"
"1950","Jaken","129"
"1951","Jakenan","129"
"1952","Juwana","129"
"1953","Kayen","129"
"1954","Margorejo","129"
"1955","Margoyoso","129"
"1956","Pati","129"
"1957","Pucakwangi","129"
"1958","Sukolilo","129"
"1959","Tambakromo","129"
"1960","Tayu","129"
"1961","Tlogowungu","129"
"1962","Trangkil","129"
"1963","Wedarijaksa","129"
"1964","Winong","129"
"1965","Bojong","130"
"1966","Buaran","130"
"1967","Doro","130"
"1968","Kajen","130"
"1969","Kandangserang","130"
"1970","Karanganyar","130"
"1971","Karangdadap","130"
"1972","Kedungwuni","130"
"1973","Kesesi","130"
"1974","Lebakbarang","130"
"1975","Paninggaran","130"
"1976","Petungkriono/Petungkriyono","130"
"1977","Siwalan","130"
"1978","Sragi","130"
"1979","Talun","130"
"1980","Tirto","130"
"1981","Wiradesa","130"
"1982","Wonokerto","130"
"1983","Wonopringgo","130"
"1984","Ampelgading","131"
"1985","Bantarbolang","131"
"1986","Belik","131"
"1987","Bodeh","131"
"1988","Comal","131"
"1989","Moga","131"
"1990","Pemalang","131"
"1991","Petarukan","131"
"1992","Pulosari","131"
"1993","Randudongkal","131"
"1994","Taman","131"
"1995","Ulujami","131"
"1996","Warungpring","131"
"1997","Watukumpul","131"
"1998","Bobotsari","132"
"1999","Bojongsari","132"
"2000","Bukateja","132"
"2001","Kaligondang","132"
"2002","Kalimanah","132"
"2003","Karanganyar","132"
"2004","Karangjambu","132"
"2005","Karangmoncol","132"
"2006","Karangreja","132"
"2007","Kejobong","132"
"2008","Kemangkon","132"
"2009","Kertanegara","132"
"2010","Kutasari","132"
"2011","Mrebet","132"
"2012","Padamara","132"
"2013","Pengadegan","132"
"2014","Purbalingga","132"
"2015","Rembang","132"
"2016","Bagelen","133"
"2017","Banyuurip","133"
"2018","Bayan","133"
"2019","Bener","133"
"2020","Bruno","133"
"2021","Butuh","133"
"2022","Gebang","133"
"2023","Grabag","133"
"2024","Kaligesing","133"
"2025","Kemiri","133"
"2026","Kutoarjo","133"
"2027","Loano","133"
"2028","Ngombol","133"
"2029","Pituruh","133"
"2030","Purwodadi","133"
"2031","Purworejo","133"
"2032","Bulu","134"
"2033","Gunem","134"
"2034","Kaliori","134"
"2035","Kragan","134"
"2036","Lasem","134"
"2037","Pamotan","134"
"2038","Pancur","134"
"2039","Rembang","134"
"2040","Sale","134"
"2041","Sarang","134"
"2042","Sedan","134"
"2043","Sluke","134"
"2044","Sulang","134"
"2045","Sumber","134"
"2046","Ambarawa","135"
"2047","Bancak","135"
"2048","Bandungan","135"
"2049","Banyubiru","135"
"2050","Bawen","135"
"2051","Bergas","135"
"2052","Bringin","135"
"2053","Getasan","135"
"2054","Jambu","135"
"2055","Kaliwungu","135"
"2056","Pabelan","135"
"2057","Pringapus","135"
"2058","Sumowono","135"
"2059","Suruh","135"
"2060","Susukan","135"
"2061","Tengaran","135"
"2062","Tuntang","135"
"2063","Ungaran Barat","135"
"2064","Ungaran Timur","135"
"2065","Gemolong","136"
"2066","Gesi","136"
"2067","Gondang","136"
"2068","Jenar","136"
"2069","Kalijambe","136"
"2070","Karangmalang","136"
"2071","Kedawung","136"
"2072","Masaran","136"
"2073","Miri","136"
"2074","Mondokan","136"
"2075","Ngrampal","136"
"2076","Plupuh","136"
"2077","Sambirejo","136"
"2078","Sambung Macan","136"
"2079","Sidoharjo","136"
"2080","Sragen","136"
"2081","Sukodono","136"
"2082","Sumberlawang","136"
"2083","Tangen","136"
"2084","Tanon","136"
"2085","Baki","137"
"2086","Bendosari","137"
"2087","Bulu","137"
"2088","Gatak","137"
"2089","Grogol","137"
"2090","Kartasura","137"
"2091","Mojolaban","137"
"2092","Nguter","137"
"2093","Polokarto","137"
"2094","Sukoharjo","137"
"2095","Tawangsari","137"
"2096","Weru","137"
"2097","Adiwerna","138"
"2098","Balapulang","138"
"2099","Bojong","138"
"2100","Bumijawa","138"
"2101","Dukuhturi","138"
"2102","Dukuhwaru","138"
"2103","Jatinegara","138"
"2104","Kedung Banteng","138"
"2105","Kramat","138"
"2106","Lebaksiu","138"
"2107","Margasari","138"
"2108","Pagerbarang","138"
"2109","Pangkah","138"
"2110","Slawi","138"
"2111","Surodadi","138"
"2112","Talang","138"
"2113","Tarub","138"
"2114","Warurejo","138"
"2115","Bansari","139"
"2116","Bejen","139"
"2117","Bulu","139"
"2118","Candiroto","139"
"2119","Gemawang","139"
"2120","Jumo","139"
"2121","Kaloran","139"
"2122","Kandangan","139"
"2123","Kedu","139"
"2124","Kledung","139"
"2125","Kranggan","139"
"2126","Ngadirejo","139"
"2127","Parakan","139"
"2128","Pringsurat","139"
"2129","Selopampang","139"
"2130","Temanggung","139"
"2131","Tembarak","139"
"2132","Tlogomulyo","139"
"2133","Tretep","139"
"2134","Wonoboyo","139"
"2135","Baturetno","140"
"2136","Batuwarno","140"
"2137","Bulukerto","140"
"2138","Eromoko","140"
"2139","Girimarto","140"
"2140","Giritontro","140"
"2141","Giriwoyo","140"
"2142","Jatipurno","140"
"2143","Jatiroto","140"
"2144","Jatisrono","140"
"2145","Karangtengah","140"
"2146","Kismantoro","140"
"2147","Manyaran","140"
"2148","Ngadirojo","140"
"2149","Nguntoronadi","140"
"2150","Paranggupito","140"
"2151","Pracimantoro","140"
"2152","Puhpelem","140"
"2153","Purwantoro","140"
"2154","Selogiri","140"
"2155","Sidoharjo","140"
"2156","Slogohimo","140"
"2157","Tirtomoyo","140"
"2158","Wonogiri","140"
"2159","Wuryantoro","140"
"2160","Garung","141"
"2161","Kalibawang","141"
"2162","Kalikajar","141"
"2163","Kaliwiro","141"
"2164","Kejajar","141"
"2165","Kepil","141"
"2166","Kertek","141"
"2167","Leksono","141"
"2168","Mojotengah","141"
"2169","Sapuran","141"
"2170","Selomerto","141"
"2171","Sukoharjo","141"
"2172","Wadaslintang","141"
"2173","Watumalang","141"
"2174","Wonosobo","141"
"2175","Magelang Selatan","142"
"2176","Magelang Tengah","142"
"2177","Magelang Utara","142"
"2178","Pekalongan Barat","143"
"2179","Pekalongan Selatan","143"
"2180","Pekalongan Timur","143"
"2181","Pekalongan Utara","143"
"2182","Argomulyo","144"
"2183","Sidomukti","144"
"2184","Sidorejo","144"
"2185","Tingkir","144"
"2186","Banyumanik","145"
"2187","Candisari","145"
"2188","Gajah Mungkur","145"
"2189","Gayamsari","145"
"2190","Genuk","145"
"2191","Gunungpati","145"
"2192","Mijen","145"
"2193","Ngaliyan","145"
"2194","Pedurungan","145"
"2195","Semarang Barat","145"
"2196","Semarang Selatan","145"
"2197","Semarang Tengah","145"
"2198","Semarang Timur","145"
"2199","Semarang Utara","145"
"2200","Tembalang","145"
"2201","Tugu","145"
"2202","Banjarsari","146"
"2203","Jebres","146"
"2204","Laweyan","146"
"2205","Pasar Kliwon","146"
"2206","Serengan","146"
"2207","Margadana","147"
"2208","Tegal Barat","147"
"2209","Tegal Selatan","147"
"2210","Tegal Timur","147"
"2211","Arosbaya","148"
"2212","Bangkalan","148"
"2213","Blega","148"
"2214","Burneh","148"
"2215","Galis","148"
"2216","Geger","148"
"2217","Kamal","148"
"2218","Klampis","148"
"2219","Kokop","148"
"2220","Konang","148"
"2221","Kwanyar","148"
"2222","Labang","148"
"2223","Modung","148"
"2224","Sepulu","148"
"2225","Socah","148"
"2226","Tanah Merah","148"
"2227","Tanjungbumi","148"
"2228","Tragah","148"
"2229","Bangorejo","149"
"2230","Banyuwangi","149"
"2231","Cluring","149"
"2232","Gambiran","149"
"2233","Genteng","149"
"2234","Giri","149"
"2235","Glagah","149"
"2236","Glenmore","149"
"2237","Kabat","149"
"2238","Kalibaru","149"
"2239","Kalipuro","149"
"2240","Licin","149"
"2241","Muncar","149"
"2242","Pesanggaran","149"
"2243","Purwoharjo","149"
"2244","Rogojampi","149"
"2245","Sempu","149"
"2246","Siliragung","149"
"2247","Singojuruh","149"
"2248","Songgon","149"
"2249","Srono","149"
"2250","Tegaldlimo","149"
"2251","Tegalsari","149"
"2252","Wongsorejo","149"
"2253","Bakung","150"
"2254","Binangun","150"
"2255","Doko","150"
"2256","Gandusari","150"
"2257","Garum","150"
"2258","Kademangan","150"
"2259","Kanigoro","150"
"2260","Kesamben","150"
"2261","Nglegok","150"
"2262","Panggungrejo","150"
"2263","Ponggok","150"
"2264","Sanan Kulon","150"
"2265","Selopuro","150"
"2266","Selorejo","150"
"2267","Srengat","150"
"2268","Sutojayan","150"
"2269","Talun","150"
"2270","Udanawu","150"
"2271","Wates","150"
"2272","Wlingi","150"
"2273","Wonodadi","150"
"2274","Wonotirto","150"
"2275","Balen","151"
"2276","Baureno","151"
"2277","Bojonegoro","151"
"2278","Bubulan","151"
"2279","Dander","151"
"2280","Gayam","151"
"2281","Gondang","151"
"2282","Kalitidu","151"
"2283","Kanor","151"
"2284","Kapas","151"
"2285","Kasiman","151"
"2286","Kedewan","151"
"2287","Kedungadem","151"
"2288","Kepoh Baru","151"
"2289","Malo","151"
"2290","Margomulyo","151"
"2291","Ngambon","151"
"2292","Ngasem","151"
"2293","Ngraho","151"
"2294","Padangan","151"
"2295","Purwosari","151"
"2296","Sekar","151"
"2297","Sugihwaras","151"
"2298","Sukosewu","151"
"2299","Sumberrejo","151"
"2300","Tambakrejo","151"
"2301","Temayang","151"
"2302","Trucuk","151"
"2303","Binakal","152"
"2304","Bondowoso","152"
"2305","Botolinggo","152"
"2306","Cermee","152"
"2307","Curahdami","152"
"2308","Grujugan","152"
"2309","Jambe Sari Darus Sholah","152"
"2310","Klabang","152"
"2311","Maesan","152"
"2312","Pakem","152"
"2313","Prajekan","152"
"2314","Pujer","152"
"2315","Sempol","152"
"2316","Sukosari","152"
"2317","Sumber Wringin","152"
"2318","Taman Krocok","152"
"2319","Tamanan","152"
"2320","Tapen","152"
"2321","Tegalampel","152"
"2322","Tenggarang","152"
"2323","Tlogosari","152"
"2324","Wonosari","152"
"2325","Wringin","152"
"2326","Balong Panggang","153"
"2327","Benjeng","153"
"2328","Bungah","153"
"2329","Cerme","153"
"2330","Driyorejo","153"
"2331","Duduk Sampeyan","153"
"2332","Dukun","153"
"2333","Gresik","153"
"2334","Kebomas","153"
"2335","Kedamean","153"
"2336","Manyar","153"
"2337","Menganti","153"
"2338","Panceng","153"
"2339","Sangkapura","153"
"2340","Sidayu","153"
"2341","Tambak","153"
"2342","Ujung Pangkah","153"
"2343","Wringin Anom","153"
"2344","Ajung","154"
"2345","Ambulu","154"
"2346","Arjasa","154"
"2347","Balung","154"
"2348","Bangsalsari","154"
"2349","Gumuk Mas","154"
"2350","Jelbuk","154"
"2351","Jenggawah","154"
"2352","Jombang","154"
"2353","Kalisat","154"
"2354","Kaliwates","154"
"2355","Kencong","154"
"2356","Ledokombo","154"
"2357","Mayang","154"
"2358","Mumbulsari","154"
"2359","Pakusari","154"
"2360","Panti","154"
"2361","Patrang","154"
"2362","Puger","154"
"2363","Rambipuji","154"
"2364","Semboro","154"
"2365","Silo","154"
"2366","Sukorambi","154"
"2367","Sukowono","154"
"2368","Sumber Baru","154"
"2369","Sumber Jambe","154"
"2370","Sumber Sari","154"
"2371","Tanggul","154"
"2372","Tempurejo","154"
"2373","Umbulsari","154"
"2374","Wuluhan","154"
"2375","Bandar Kedung Mulyo","155"
"2376","Bareng","155"
"2377","Diwek","155"
"2378","Gudo","155"
"2379","Jogoroto","155"
"2380","Jombang","155"
"2381","Kabuh","155"
"2382","Kesamben","155"
"2383","Kudu","155"
"2384","Megaluh","155"
"2385","Mojoagung","155"
"2386","Mojowarno","155"
"2387","Ngoro","155"
"2388","Ngusikan","155"
"2389","Perak","155"
"2390","Peterongan","155"
"2391","Plandaan","155"
"2392","Ploso","155"
"2393","Sumobito","155"
"2394","Tembelang","155"
"2395","Wonosalam","155"
"2396","Badas","156"
"2397","Banyakan","156"
"2398","Gampengrejo","156"
"2399","Grogol","156"
"2400","Gurah","156"
"2401","Kandangan","156"
"2402","Kandat","156"
"2403","Kayen Kidul","156"
"2404","Kepung","156"
"2405","Kras","156"
"2406","Kunjang","156"
"2407","Mojo","156"
"2408","Ngadiluwih","156"
"2409","Ngancar","156"
"2410","Ngasem","156"
"2411","Pagu","156"
"2412","Papar","156"
"2413","Pare","156"
"2414","Plemahan","156"
"2415","Plosoklaten","156"
"2416","Puncu","156"
"2417","Purwoasri","156"
"2418","Ringinrejo","156"
"2419","Semen","156"
"2420","Tarokan","156"
"2421","Wates","156"
"2422","Babat","157"
"2423","Bluluk","157"
"2424","Brondong","157"
"2425","Deket","157"
"2426","Glagah","157"
"2427","Kalitengah","157"
"2428","Karang Geneng","157"
"2429","Karangbinangun","157"
"2430","Kedungpring","157"
"2431","Kembangbahu","157"
"2432","Lamongan","157"
"2433","Laren","157"
"2434","Maduran","157"
"2435","Mantup","157"
"2436","Modo","157"
"2437","Ngimbang","157"
"2438","Paciran","157"
"2439","Pucuk","157"
"2440","Sambeng","157"
"2441","Sarirejo","157"
"2442","Sekaran","157"
"2443","Solokuro","157"
"2444","Sugio","157"
"2445","Sukodadi","157"
"2446","Sukorame","157"
"2447","Tikung","157"
"2448","Turi","157"
"2449","Candipuro","158"
"2450","Gucialit","158"
"2451","Jatiroto","158"
"2452","Kedungjajang","158"
"2453","Klakah","158"
"2454","Kunir","158"
"2455","Lumajang","158"
"2456","Padang","158"
"2457","Pasirian","158"
"2458","Pasrujambe/Pasujambe","158"
"2459","Pronojiwo","158"
"2460","Randuagung","158"
"2461","Ranuyoso","158"
"2462","Rowokangkung","158"
"2463","Senduro","158"
"2464","Sukodono","158"
"2465","Sumbersuko","158"
"2466","Tekung","158"
"2467","Tempeh","158"
"2468","Tempursari","158"
"2469","Yosowilangun","158"
"2470","Balerejo","159"
"2471","Dagangan","159"
"2472","Dolopo","159"
"2473","Geger","159"
"2474","Gemarang","159"
"2475","Jiwan","159"
"2476","Kare","159"
"2477","Kebonsari","159"
"2478","Madiun","159"
"2479","Mejayan","159"
"2480","Pilangkenceng","159"
"2481","Saradan","159"
"2482","Sawahan","159"
"2483","Wonoasri","159"
"2484","Wungu","159"
"2485","Barat","160"
"2486","Bendo","160"
"2487","Karangrejo","160"
"2488","Karas","160"
"2489","Kartoharjo (Kertoharjo)","160"
"2490","Kawedanan","160"
"2491","Lembeyan","160"
"2492","Magetan","160"
"2493","Maospati","160"
"2494","Ngariboyo","160"
"2495","Nguntoronadi","160"
"2496","Panekan","160"
"2497","Parang","160"
"2498","Plaosan","160"
"2499","Poncol","160"
"2500","Sidorejo","160"
"2501","Sukomoro","160"
"2502","Takeran","160"
"2503","Ampelgading","161"
"2504","Bantur","161"
"2505","Bululawang","161"
"2506","Dampit","161"
"2507","Dau","161"
"2508","Donomulyo","161"
"2509","Gedangan","161"
"2510","Gondanglegi","161"
"2511","Jabung","161"
"2512","Kalipare","161"
"2513","Karangploso","161"
"2514","Kasembon","161"
"2515","Kepanjen","161"
"2516","Kromengan","161"
"2517","Lawang","161"
"2518","Ngajung (Ngajum)","161"
"2519","Ngantang","161"
"2520","Pagak","161"
"2521","Pagelaran","161"
"2522","Pakis","161"
"2523","Pakisaji","161"
"2524","Poncokusumo","161"
"2525","Pujon","161"
"2526","Singosari","161"
"2527","Sumbermanjing Wetan","161"
"2528","Sumberpucung","161"
"2529","Tajinan","161"
"2530","Tirtoyudo","161"
"2531","Tumpang","161"
"2532","Turen","161"
"2533","Wagir","161"
"2534","Wajak","161"
"2535","Wonosari","161"
"2536","Bangsal","162"
"2537","Dawar Blandong","162"
"2538","Dlanggu","162"
"2539","Gedeg","162"
"2540","Gondang","162"
"2541","Jatirejo","162"
"2542","Jetis","162"
"2543","Kemlagi","162"
"2544","Kutorejo","162"
"2545","Mojoanyar","162"
"2546","Mojosari","162"
"2547","Ngoro","162"
"2548","Pacet","162"
"2549","Pungging","162"
"2550","Puri","162"
"2551","Sooko","162"
"2552","Trawas","162"
"2553","Trowulan","162"
"2554","Bagor","163"
"2555","Baron","163"
"2556","Berbek","163"
"2557","Gondang","163"
"2558","Jatikalen","163"
"2559","Kertosono","163"
"2560","Lengkong","163"
"2561","Loceret","163"
"2562","Nganjuk","163"
"2563","Ngetos","163"
"2564","Ngluyu","163"
"2565","Ngronggot","163"
"2566","Pace","163"
"2567","Patianrowo","163"
"2568","Prambon","163"
"2569","Rejoso","163"
"2570","Sawahan","163"
"2571","Sukomoro","163"
"2572","Tanjunganom","163"
"2573","Wilangan","163"
"2574","Bringin","164"
"2575","Geneng","164"
"2576","Gerih","164"
"2577","Jogorogo","164"
"2578","Karanganyar","164"
"2579","Karangjati","164"
"2580","Kasreman","164"
"2581","Kedunggalar","164"
"2582","Kendal","164"
"2583","Kwadungan","164"
"2584","Mantingan","164"
"2585","Ngawi","164"
"2586","Ngrambe","164"
"2587","Padas","164"
"2588","Pangkur","164"
"2589","Paron","164"
"2590","Pitu","164"
"2591","Sine","164"
"2592","Widodaren","164"
"2593","Arjosari","165"
"2594","Bandar","165"
"2595","Donorojo","165"
"2596","Kebon Agung","165"
"2597","Nawangan","165"
"2598","Ngadirojo","165"
"2599","Pacitan","165"
"2600","Pringkuku","165"
"2601","Punung","165"
"2602","Sudimoro","165"
"2603","Tegalombo","165"
"2604","Tulakan","165"
"2605","Batumarmar","166"
"2606","Galis","166"
"2607","Kadur","166"
"2608","Larangan","166"
"2609","Pademawu","166"
"2610","Pakong","166"
"2611","Palenga'an","166"
"2612","Pamekasan","166"
"2613","Pasean","166"
"2614","Pegantenan","166"
"2615","Proppo","166"
"2616","Tlanakan","166"
"2617","Waru","166"
"2618","Bangil","167"
"2619","Beji","167"
"2620","Gempol","167"
"2621","Gondang Wetan","167"
"2622","Grati","167"
"2623","Kejayan","167"
"2624","Kraton","167"
"2625","Lekok","167"
"2626","Lumbang","167"
"2627","Nguling","167"
"2628","Pandaan","167"
"2629","Pasrepan","167"
"2630","Pohjentrek","167"
"2631","Prigen","167"
"2632","Purwodadi","167"
"2633","Purwosari","167"
"2634","Puspo","167"
"2635","Rejoso","167"
"2636","Rembang","167"
"2637","Sukorejo","167"
"2638","Tosari","167"
"2639","Tutur","167"
"2640","Winongan","167"
"2641","Wonorejo","167"
"2642","Babadan","168"
"2643","Badegan","168"
"2644","Balong","168"
"2645","Bungkal","168"
"2646","Jambon","168"
"2647","Jenangan","168"
"2648","Jetis","168"
"2649","Kauman","168"
"2650","Mlarak","168"
"2651","Ngebel","168"
"2652","Ngrayun","168"
"2653","Ponorogo","168"
"2654","Pudak","168"
"2655","Pulung","168"
"2656","Sambit","168"
"2657","Sampung","168"
"2658","Sawoo","168"
"2659","Siman","168"
"2660","Slahung","168"
"2661","Sooko","168"
"2662","Sukorejo","168"
"2663","Bantaran","169"
"2664","Banyu Anyar","169"
"2665","Besuk","169"
"2666","Dringu","169"
"2667","Gading","169"
"2668","Gending","169"
"2669","Kota Anyar","169"
"2670","Kraksaan","169"
"2671","Krejengan","169"
"2672","Krucil","169"
"2673","Kuripan","169"
"2674","Leces","169"
"2675","Lumbang","169"
"2676","Maron","169"
"2677","Paiton","169"
"2678","Pajarakan","169"
"2679","Pakuniran","169"
"2680","Sukapura","169"
"2681","Sumber","169"
"2682","Sumberasih","169"
"2683","Tegal Siwalan","169"
"2684","Tiris","169"
"2685","Tongas","169"
"2686","Wonomerto","169"
"2687","Banyuates","170"
"2688","Camplong","170"
"2689","Jrengik","170"
"2690","Karang Penang","170"
"2691","Kedungdung","170"
"2692","Ketapang","170"
"2693","Omben","170"
"2694","Pangarengan","170"
"2695","Robatal","170"
"2696","Sampang","170"
"2697","Sokobanah","170"
"2698","Sreseh","170"
"2699","Tambelangan","170"
"2700","Torjun","170"
"2701","Balongbendo","171"
"2702","Buduran","171"
"2703","Candi","171"
"2704","Gedangan","171"
"2705","Jabon","171"
"2706","Krembung","171"
"2707","Krian","171"
"2708","Porong","171"
"2709","Prambon","171"
"2710","Sedati","171"
"2711","Sidoarjo","171"
"2712","Sukodono","171"
"2713","Taman","171"
"2714","Tanggulangin","171"
"2715","Tarik","171"
"2716","Tulangan","171"
"2717","Waru","171"
"2718","Wonoayu","171"
"2719","Arjasa","172"
"2720","Asembagus","172"
"2721","Banyuglugur","172"
"2722","Banyuputih","172"
"2723","Besuki","172"
"2724","Bungatan","172"
"2725","Jangkar","172"
"2726","Jatibanteng","172"
"2727","Kapongan","172"
"2728","Kendit","172"
"2729","Mangaran","172"
"2730","Mlandingan","172"
"2731","Panarukan","172"
"2732","Panji","172"
"2733","Situbondo","172"
"2734","Suboh","172"
"2735","Sumbermalang","172"
"2736","Ambunten","173"
"2737","Arjasa","173"
"2738","Batang Batang","173"
"2739","Batuan","173"
"2740","Batuputih","173"
"2741","Bluto","173"
"2742","Dasuk","173"
"2743","Dungkek","173"
"2744","Ganding","173"
"2745","Gapura","173"
"2746","Gayam","173"
"2747","Gili Ginting","173"
"2748","Guluk Guluk","173"
"2749","Kalianget","173"
"2750","Kangayan","173"
"2751","Kota Sumenep","173"
"2752","Lenteng","173"
"2753","Manding","173"
"2754","Masalembu","173"
"2755","Nonggunong","173"
"2756","Pasongsongan","173"
"2757","Pragaan","173"
"2758","Ra'as","173"
"2759","Rubaru","173"
"2760","Sapeken","173"
"2761","Saronggi","173"
"2762","Talango","173"
"2763","Bendungan","174"
"2764","Dongko","174"
"2765","Durenan","174"
"2766","Gandusari","174"
"2767","Kampak","174"
"2768","Karangan","174"
"2769","Munjungan","174"
"2770","Panggul","174"
"2771","Pogalan","174"
"2772","Pule","174"
"2773","Suruh","174"
"2774","Trenggalek","174"
"2775","Tugu","174"
"2776","Watulimo","174"
"2777","Bancar","175"
"2778","Bangilan","175"
"2779","Grabagan","175"
"2780","Jatirogo","175"
"2781","Jenu","175"
"2782","Kenduruan","175"
"2783","Kerek","175"
"2784","Merakurak","175"
"2785","Montong","175"
"2786","Palang","175"
"2787","Parengan","175"
"2788","Plumpang","175"
"2789","Rengel","175"
"2790","Semanding","175"
"2791","Senori","175"
"2792","Singgahan","175"
"2793","Soko","175"
"2794","Tambakboyo","175"
"2795","Tuban","175"
"2796","Widang","175"
"2797","Bandung","176"
"2798","Besuki","176"
"2799","Boyolangu","176"
"2800","Campur Darat","176"
"2801","Gondang","176"
"2802","Kalidawir","176"
"2803","Karang Rejo","176"
"2804","Kauman","176"
"2805","Kedungwaru","176"
"2806","Ngantru","176"
"2807","Ngunut","176"
"2808","Pagerwojo","176"
"2809","Pakel","176"
"2810","Pucanglaban","176"
"2811","Rejotangan","176"
"2812","Sendang","176"
"2813","Sumbergempol","176"
"2814","Tanggung Gunung","176"
"2815","Tulungagung","176"
"2816","Batu","177"
"2817","Bumiaji","177"
"2818","Junrejo","177"
"2819","Kepanjen Kidul","178"
"2820","Sanan Wetan","178"
"2821","Sukorejo","178"
"2822","Kediri Kota","179"
"2823","Mojoroto","179"
"2824","Pesantren","179"
"2825","Kartoharjo","180"
"2826","Manguharjo","180"
"2827","Taman","180"
"2828","Blimbing","181"
"2829","Kedungkandang","181"
"2830","Klojen","181"
"2831","Lowokwaru","181"
"2832","Sukun","181"
"2833","Magersari","182"
"2834","Prajurit Kulon","182"
"2835","Bugul Kidul","183"
"2836","Gadingrejo","183"
"2837","Panggungrejo","183"
"2838","Purworejo","183"
"2839","Kademangan","184"
"2840","Kanigaran","184"
"2841","Kedopok (Kedopak)","184"
"2842","Mayangan","184"
"2843","Wonoasih","184"
"2844","Asemrowo","185"
"2845","Benowo","185"
"2846","Bubutan","185"
"2847","Bulak","185"
"2848","Dukuh Pakis","185"
"2849","Gayungan","185"
"2850","Genteng","185"
"2851","Gubeng","185"
"2852","Gununganyar","185"
"2853","Jambangan","185"
"2854","Karangpilang","185"
"2855","Kenjeran","185"
"2856","Krembangan","185"
"2857","Lakarsantri","185"
"2858","Mulyorejo","185"
"2859","Pabean Cantikan","185"
"2860","Pakal","185"
"2861","Rungkut","185"
"2862","Sambikerep","185"
"2863","Sawahan","185"
"2864","Semampir","185"
"2865","Simokerto","185"
"2866","Sukolilo","185"
"2867","Sukomanunggal","185"
"2868","Tambaksari","185"
"2869","Tandes","185"
"2870","Tegalsari","185"
"2871","Tenggilis Mejoyo","185"
"2872","Wiyung","185"
"2873","Wonocolo","185"
"2874","Wonokromo","185"
"2875","Bengkayang","186"
"2876","Capkala","186"
"2877","Jagoi Babang","186"
"2878","Ledo","186"
"2879","Lembah Bawang","186"
"2880","Lumar","186"
"2881","Monterado","186"
"2882","Samalantan","186"
"2883","Sanggau Ledo","186"
"2884","Seluas","186"
"2885","Siding","186"
"2886","Sungai Betung","186"
"2887","Sungai Raya","186"
"2888","Sungai Raya Kepulauan","186"
"2889","Suti Semarang","186"
"2890","Teriak","186"
"2891","Tujuh Belas","186"
"2892","Badau","187"
"2893","Batang Lupar","187"
"2894","Bika","187"
"2895","Boyan Tanjung","187"
"2896","Bunut Hilir","187"
"2897","Bunut Hulu","187"
"2898","Embaloh Hilir","187"
"2899","Embaloh Hulu","187"
"2900","Empanang","187"
"2901","Hulu Gurung","187"
"2902","Jongkong (Jengkong)","187"
"2903","Kalis","187"
"2904","Mentebah","187"
"2905","Pengkadan (Batu Datu)","187"
"2906","Puring Kencana","187"
"2907","Putussibau Selatan","187"
"2908","Putussibau Utara","187"
"2909","Seberuang","187"
"2910","Selimbau","187"
"2911","Semitau","187"
"2912","Silat Hilir","187"
"2913","Silat Hulu","187"
"2914","Suhaid","187"
"2915","Kepulauan Karimata","188"
"2916","Pulau Maya (Pulau Maya Karimata)","188"
"2917","Seponti","188"
"2918","Simpang Hilir","188"
"2919","Sukadana","188"
"2920","Teluk Batang","188"
"2921","Air Upas","189"
"2922","Benua Kayong","189"
"2923","Delta Pawan","189"
"2924","Hulu Sungai","189"
"2925","Jelai Hulu","189"
"2926","Kendawangan","189"
"2927","Manis Mata","189"
"2928","Marau","189"
"2929","Matan Hilir Selatan","189"
"2930","Matan Hilir Utara","189"
"2931","Muara Pawan","189"
"2932","Nanga Tayap","189"
"2933","Pemahan","189"
"2934","Sandai","189"
"2935","Simpang Dua","189"
